poi_id,name,name_clean,category,zone,latitude,longitude,address,source,source_url,confidence,notes,record_origin,validation_status,match_method,osm_type,osm_id,extracted_at
OSM-2672,,,retail,Mlati,-7.7700397,110.3549471,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,4824440822,2026-06-24T16:08:05.739952+00:00
OSM-2673,Smp kalam kudus,smp kalam kudus,school,Mlati,-7.7696366,110.3548258,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,4824441424,2026-06-24T16:08:05.739952+00:00
OSM-2674,Warung Bu Sugirah,warung bu sugirah,restaurant,Gamping,-7.7679774,110.3279451,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,4831902732,2026-06-24T16:09:28.207754+00:00
OSM-2675,JeJamuran,jejamuran,restaurant,Ngaglik Selatan,-7.7050336,110.3609924,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,4849336821,2026-06-24T16:09:35.619220+00:00
OSM-2677,Burjo Lor,burjo lor,restaurant,Mlati,-7.7760359,110.3525102,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,5203432968,2026-06-24T16:08:05.739952+00:00
OSM-2678,,,fast_food,Mlati,-7.7379716,110.3303938,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,5729356102,2026-06-24T16:09:28.207754+00:00
OSM-2679,Kopi Tengkleng,kopi tengkleng,cafe,Ngaglik Selatan,-7.7034528,110.3738935,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,5920021185,2026-06-24T16:09:35.619220+00:00
OSM-2680,Amongcoffee,amongcoffee,cafe,Mlati,-7.776361,110.3457892,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,6097924119,2026-06-24T16:09:28.207754+00:00
OSM-2681,Gudeng Legeda,gudeng legeda,restaurant,Mlati,-7.7917869,110.3534955,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,7097546068,2026-06-24T16:08:05.739952+00:00
OSM-2682,Pondok pesantren Arrisalah mlangi,pondok pesantren arrisalah mlangi,school,Mlati,-7.7620128,110.331713,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,8484225017,2026-06-24T16:09:28.207754+00:00
OSM-2683,Toko Annasr,toko annasr,retail,Mlati,-7.7615135,110.3316585,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,8484225117,2026-06-24T16:09:28.207754+00:00
OSM-2684,KONG KONG,kong kong,restaurant,Gamping,-7.7764844,110.3417868,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,9238427317,2026-06-24T16:09:28.207754+00:00
OSM-2685,Ndalem Suryo Saptono Guest House,ndalem suryo saptono guest house,guest_house,Gamping,-7.7819846,110.3482204,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:guest_house; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,9819610150,2026-06-24T16:09:28.207754+00:00
OSM-2686,Rumah Popuri,rumah popuri,guest_house,Mlati,-7.7330365,110.3331115,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:guest_house; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,10225661691,2026-06-24T16:08:05.739952+00:00
OSM-2687,Indo Asri,indo asri,retail,Ngaglik Selatan,-7.7084694,110.3734016,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,10259607309,2026-06-24T16:09:35.619220+00:00
OSM-2688,Kafe GTA,kafe gta,cafe,Ngaglik Selatan,-7.7085907,110.3735237,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,10259607409,2026-06-24T16:09:35.619220+00:00
OSM-2689,Anak Panah Kopi,anak panah kopi,cafe,Mlati,-7.7872561,110.3530087,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,10603443058,2026-06-24T16:08:05.739952+00:00
OSM-2690,Soto17,soto17,restaurant,Mlati,-7.7122291,110.3578657,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Mlati/Ngaglik Selatan to Mlati",osm,osm_only,osm_only,node,10991304907,2026-06-24T16:09:35.619220+00:00
OSM-2691,WaitHozz,waithozz,hostel,Mlati,-7.7356915,110.3424297,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hostel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,11290306669,2026-06-24T16:09:28.207754+00:00
OSM-2692,Garrya Bianti Yogyakarta,garrya bianti yogyakarta,hotel,Ngaglik Selatan,-7.7088698,110.3642997,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,11329164925,2026-06-24T16:09:35.619220+00:00
OSM-2693,Rumah Makan Padang Pandega,rumah makan padang pandega,restaurant,Mlati,-7.7439621,110.3490509,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,11383565855,2026-06-24T16:09:28.207754+00:00
OSM-2694,Mixue,mixue,cafe,Mlati,-7.7859966,110.3524526,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,11554891376,2026-06-24T16:08:05.739952+00:00
OSM-2695,SMP MA'ARIF GAMPING,smp ma'arif gamping,school,Gamping,-7.7671032,110.331727,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,11777106673,2026-06-24T16:09:28.207754+00:00
OSM-2696,Indomaret,indomaret,retail,Mlati,-7.7658124,110.3441849,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,12207757367,2026-06-24T16:09:28.207754+00:00
OSM-2697,Alfamart,alfamart,retail,Mlati,-7.7436876,110.3490601,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,12207758476,2026-06-24T16:09:28.207754+00:00
OSM-2698,Chatime,chatime,cafe,Mlati,-7.7808184,110.3499445,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,12848222396,2026-06-24T16:09:28.207754+00:00
OSM-2699,Sabdo'roso Soto,sabdo'roso soto,restaurant,Mlati,-7.734634,110.3407153,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,13288406606,2026-06-24T16:08:05.739952+00:00
OSM-2700,Kedai Kopi Rivea,kedai kopi rivea,cafe,Mlati,-7.7091385,110.355438,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Mlati/Ngaglik Selatan to Mlati",osm,osm_only,osm_only,node,13573729794,2026-06-24T16:09:35.619220+00:00
OSM-2701,Indomaret Pandowoharjo,indomaret pandowoharjo,retail,Ngaglik Selatan,-7.7004644,110.3644906,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,13823031937,2026-06-24T16:09:35.619220+00:00
OSM-2702,Indomaret Sidoarum Utara,indomaret sidoarum utara,retail,Gamping,-7.7770265,110.3224346,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,13823031967,2026-06-24T16:09:28.207754+00:00
OSM-2703,Indomaret Godean Km 6,indomaret godean km 6,retail,Gamping,-7.7763655,110.3271757,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,13823031968,2026-06-24T16:09:28.207754+00:00
OSM-2704,Indomaret Godean,indomaret godean,retail,Gamping,-7.7797115,110.3428817,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,13823031969,2026-06-24T16:09:28.207754+00:00
OSM-2705,Indomaret Bale Mulia,indomaret bale mulia,retail,Mlati,-7.7381823,110.3536739,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031971,2026-06-24T16:08:05.739952+00:00
OSM-2706,Indomaret RSA Kronggahan,indomaret rsa kronggahan,retail,Mlati,-7.7427638,110.3492078,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,13823031972,2026-06-24T16:09:28.207754+00:00
OSM-2707,Indomaret Fresh Magelang KM13.5,indomaret fresh magelang km13.5,retail,Mlati,-7.6918136,110.3436278,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031975,2026-06-24T16:08:05.739952+00:00
OSM-2708,Indomaret jamal km 11,indomaret jamal km 11,retail,Mlati,-7.7078966,110.3535461,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031976,2026-06-24T16:08:05.739952+00:00
OSM-2709,Indomaret Griya Taman Asri,indomaret griya taman asri,retail,Ngaglik Selatan,-7.7095395,110.3725057,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,13823031977,2026-06-24T16:09:35.619220+00:00
OSM-2710,Indomaret,indomaret,retail,Mlati,-7.7169909,110.346387,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031978,2026-06-24T16:08:05.739952+00:00
OSM-2711,Indomaret Kebon Agung Sumberadi,indomaret kebon agung sumberadi,retail,Mlati,-7.731988,110.3233458,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031981,2026-06-24T16:08:05.739952+00:00
OSM-2712,Indomaret Kolonel Subadri,indomaret kolonel subadri,retail,Mlati,-7.7145612,110.3301704,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031982,2026-06-24T16:08:05.739952+00:00
OSM-2713,Indomaret Purbaya,indomaret purbaya,retail,Mlati,-7.7139845,110.3416221,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031983,2026-06-24T16:08:05.739952+00:00
OSM-2714,Indomaret Sidomoyo Utara,indomaret sidomoyo utara,retail,Mlati,-7.7496497,110.3208578,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,13823031992,2026-06-24T16:09:28.207754+00:00
OSM-2715,Indomaret Sidomoyo,indomaret sidomoyo,retail,Gamping,-7.7613047,110.3205345,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,13823031993,2026-06-24T16:09:28.207754+00:00
OSM-2716,Indomaret RR 99,indomaret rr 99,retail,Mlati,-7.7582408,110.3375897,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,13823031994,2026-06-24T16:09:28.207754+00:00
OSM-2717,Indomaret Demak Ijo,indomaret demak ijo,retail,Gamping,-7.7722129,110.3334882,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,node,13823031995,2026-06-24T16:09:28.207754+00:00
OSM-2718,Indomaret Kabupaten KM 1,indomaret kabupaten km 1,retail,Mlati,-7.7710855,110.3429479,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,13823031996,2026-06-24T16:09:28.207754+00:00
OSM-2719,Indomaret Kabupaten KM3,indomaret kabupaten km3,retail,Mlati,-7.7518248,110.3476996,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,node,13823031997,2026-06-24T16:09:28.207754+00:00
OSM-2720,Indomaret,indomaret,retail,Mlati,-7.7348931,110.3428181,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,13823031998,2026-06-24T16:08:05.739952+00:00
OSM-2721,SD N 1 Bener,sd n 1 bener,school,Mlati,-7.7774634,110.3535102,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,120394105,2026-06-24T16:08:05.739952+00:00
OSM-2722,Kantin SMA N 2 Yogyakarta,kantin sma n 2 yogyakarta,food_court,Mlati,-7.7777239,110.3536896,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:food_court; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,120410692,2026-06-24T16:08:05.739952+00:00
OSM-2723,SD N 2 Bener,sd n 2 bener,school,Mlati,-7.7684371,110.3512194,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,120412074,2026-06-24T16:08:05.739952+00:00
OSM-2724,Mirota Godean,mirota godean,retail,Mlati,-7.7809331,110.3498685,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:mall; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,120426367,2026-06-24T16:09:28.207754+00:00
OSM-2725,SMAN 1 Mlati,sman 1 mlati,school,Mlati,-7.7336375,110.3292293,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,121298832,2026-06-24T16:08:05.739952+00:00
OSM-2726,Pasar Tlagareja,pasar tlagareja,marketplace,Gamping,-7.779903,110.3385607,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:marketplace; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,121522238,2026-06-24T16:09:28.207754+00:00
OSM-2727,SD N BANTERAN 1,sd n banteran 1,school,Ngaglik Selatan,-7.7061194,110.3782437,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,121598218,2026-06-24T16:09:35.619220+00:00
OSM-2729,SD Ngrenak,sd ngrenak,school,Mlati,-7.7514197,110.3201275,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,153751562,2026-06-24T16:09:28.207754+00:00
OSM-2730,Indomaret,indomaret,retail,Gamping,-7.7797079,110.3429198,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,270039383,2026-06-24T16:09:28.207754+00:00
OSM-2731,,,school,Ngaglik Selatan,-7.7016864,110.3727247,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,314101461,2026-06-24T16:09:35.619220+00:00
OSM-2732,SDN Demak Ijo 1,sdn demak ijo 1,school,Gamping,-7.7779809,110.3369082,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,314216659,2026-06-24T16:09:28.207754+00:00
OSM-2733,Indomaret Patukan,indomaret patukan,retail,Gamping,-7.7939734,110.3225903,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,318762111,2026-06-24T16:09:28.207754+00:00
OSM-2734,Sekolah Tinggi Pertanahan Nasional,sekolah tinggi pertanahan nasional,college,Gamping,-7.783127,110.3438749,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:college; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,320100457,2026-06-24T16:09:28.207754+00:00
OSM-2735,SLB Bina Remaja,slb bina remaja,school,Ngaglik Selatan,-7.7050652,110.3813407,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,363088192,2026-06-24T16:09:35.619220+00:00
OSM-2736,Madani Swalayan,madani swalayan,retail,Ngaglik Selatan,-7.7084766,110.3877006,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:supermarket; flags: direct=false, food=false, demand=false, support=true; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,363088345,2026-06-24T16:09:35.619220+00:00
OSM-2737,El Primo Sausage,el primo sausage,restaurant,Ngaglik Selatan,-7.7087899,110.3876578,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,363088364,2026-06-24T16:09:35.619220+00:00
OSM-2738,Pasar Rejodani,pasar rejodani,marketplace,Ngaglik Selatan,-7.709998,110.3873618,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:marketplace; flags: direct=false, food=false, demand=false, support=true; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,363088950,2026-06-24T16:09:35.619220+00:00
OSM-2739,,,school,Ngaglik Selatan,-7.7076404,110.3869987,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,363089226,2026-06-24T16:09:35.619220+00:00
OSM-2740,SD NEGERI BRENGOSAN 2,sd negeri brengosan 2,school,Ngaglik Selatan,-7.6906034,110.3892781,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,363400308,2026-06-24T16:09:35.619220+00:00
OSM-2741,SD Muhammadiyah Kronggahan,sd muhammadiyah kronggahan,school,Mlati,-7.7413171,110.3522717,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,363422799,2026-06-24T16:08:05.739952+00:00
OSM-2742,The Westlake Resto,the westlake resto,restaurant,Mlati,-7.7471689,110.3380301,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,363459646,2026-06-24T16:09:28.207754+00:00
OSM-2743,SMPN 2 Gamping,smpn 2 gamping,school,Mlati,-7.7618235,110.3460849,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,363691137,2026-06-24T16:09:28.207754+00:00
OSM-2744,,,restaurant,Mlati,-7.7491518,110.3531098,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,363834729,2026-06-24T16:08:05.739952+00:00
OSM-2745,Universitas aisyiyah,universitas aisyiyah,college,Gamping,-7.7682595,110.3336427,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:college; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,363838088,2026-06-24T16:09:28.207754+00:00
OSM-2746,SMPN 1 Mlati,smpn 1 mlati,school,Mlati,-7.7416658,110.3226349,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,364354342,2026-06-24T16:09:28.207754+00:00
OSM-2747,SD Negeri Tirtoadi,sd negeri tirtoadi,school,Mlati,-7.7410349,110.3235603,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,364355155,2026-06-24T16:09:28.207754+00:00
OSM-2748,SMK YPKK 1,smk ypkk 1,school,Gamping,-7.7872753,110.3247929,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,413266829,2026-06-24T16:09:28.207754+00:00
OSM-2749,Alfamart,alfamart,retail,Gamping,-7.7888402,110.3481457,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,418869327,2026-06-24T16:09:28.207754+00:00
OSM-2750,Cafe Iqball Auliya Akbar,cafe iqball auliya akbar,cafe,Mlati,-7.7189298,110.3214752,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,458174919,2026-06-24T16:08:05.739952+00:00
OSM-2751,SDN Caturharjo,sdn caturharjo,school,Mlati,-7.6949922,110.3322461,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,505274131,2026-06-24T16:08:05.739952+00:00
OSM-2753,SDN Mangunan,sdn mangunan,school,Mlati,-7.6938321,110.3262343,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,505276929,2026-06-24T16:08:05.739952+00:00
OSM-2755,SD MUHAMMADDIYAH GENDOL 5,sd muhammaddiyah gendol 5,school,Mlati,-7.7095894,110.3218259,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,506881057,2026-06-24T16:08:05.739952+00:00
OSM-2756,SDN SOMPOKAN,sdn sompokan,school,Mlati,-7.7149377,110.3160264,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,507201316,2026-06-24T16:08:05.739952+00:00
